id,variant_group,variant_num,skip,chapter,chapter_label,chapter_name,chapter_icon,topic,topic_label,topic_icon,cat,cat_label,pts,millionaire_val,difficulty,type,tags,q,option_a,option_b,option_c,option_d,answer,answer_raw,answer_display,answer_sig_figs,tolerance,unit,given_keys,given_vals_display,hint,sol_1,sol_2,sol_3,sol_4,notes,visual_type,visual_params,,
ch9-kmt-1000-005,ch9-kmt-1000,5,,ch9,Chapter 9,Gas Laws,⚗️,gas-laws,Gas Laws,⚗️,KMT & Real Gases,kmt,1000,8000,5,numeric,calculation|kmt|gas-laws,Calculate the root-mean-square (rms) speed of CO₂ molecules at 400 K in km/s.,,,,,,0.477,0.477,3,0.005,km/s,T|M(CO₂)|R,400 K|44.01 g/mol = 0.04401 kg/mol|8.314 J/mol·K,v_rms = √(3RT/M). Use M in kg/mol and R = 8.314 J/mol·K. Divide result by 1000 for km/s.,v_rms = √(3RT/M),= √(3 × 8.314 × 400 / 0.04401) = 476 m/s,= 0.477 km/s,,,,,,
ch10-titb-200-001,ch10-titb-200,1,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,Titration Basics,titb,200,500,1,mc,conceptual|titration,"In a titration, the solution of known concentration added from a burette is called the:",Analyte,Titrant,Indicator,Endpoint solution,Titrant,,,,,,,,The titrant is the standard solution; the analyte is the unknown being measured.,Titrant: solution of known concentration added from the burette.,Analyte: the substance being analyzed (unknown concentration).,The titrant reacts stoichiometrically with the analyte.,,,,,,
ch10-titb-400-001,ch10-titb-400,1,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,Titration Basics,titb,400,1000,2,mc,conceptual|titration,The equivalence point in an acid-base titration is reached when:,The indicator changes color,Moles of acid exactly equal moles of base (stoichiometrically),pH = 7 always,The burette is empty,Moles of acid exactly equal moles of base (stoichiometrically),,,,,,,,"For 1:1 reactions mol H⁺ = mol OH⁻, but always check stoichiometry for other ratios.",Equivalence point: moles of titrant added stoichiometrically equal moles of analyte.,pH = 7 only for strong acid + strong base — NOT always true.,"Indicator color change marks the endpoint, which ideally matches the equivalence point.",,,,,,
ch10-titb-600-001,ch10-titb-600,1,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,Titration Basics,titb,600,2000,3,numeric,calculation|titration,25.0 mL of 0.100 M NaOH is needed to neutralize 20.0 mL of HCl. What is the molarity of the HCl?,,,,,,0.125,0.125,3,0.002,M,M(NaOH)|V(NaOH)|V(HCl)|Reaction,0.100 M|25.0 mL|20.0 mL|HCl + NaOH → NaCl + H₂O (1:1),At equivalence: n(acid) = n(base). M₁V₁ = M₂V₂ for 1:1 reactions.,n(NaOH) = 0.100 × 0.0250 = 0.00250 mol,M(HCl) = n / V = 0.00250 / 0.0200 = 0.125 M,,,,buret,volume:23.45|color:blue|meniscus:concave|precision:0.01,,
ch10-titb-600-002,ch10-titb-600,2,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,Titration Basics,titb,600,2000,3,numeric,calculation|titration,15.0 mL of 0.200 M NaOH is needed to neutralize 30.0 mL of HCl. What is the molarity of the HCl?,,,,,,0.1,0.1,3,0.002,M,M(NaOH)|V(NaOH)|V(HCl)|Reaction,0.200 M|15.0 mL|30.0 mL|HCl + NaOH → NaCl + H₂O (1:1),At equivalence: n(acid) = n(base). M₁V₁ = M₂V₂ for 1:1 reactions.,n(NaOH) = 0.200 × 0.0150 = 0.00300 mol,M(HCl) = n / V = 0.00300 / 0.0300 = 0.100 M,,,,,,,
ch10-titb-600-003,ch10-titb-600,3,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,Titration Basics,titb,600,2000,3,numeric,calculation|titration,20.0 mL of 0.150 M NaOH is needed to neutralize 25.0 mL of HCl. What is the molarity of the HCl?,,,,,,0.12,0.12,3,0.002,M,M(NaOH)|V(NaOH)|V(HCl)|Reaction,0.150 M|20.0 mL|25.0 mL|HCl + NaOH → NaCl + H₂O (1:1),At equivalence: n(acid) = n(base). M₁V₁ = M₂V₂ for 1:1 reactions.,n(NaOH) = 0.150 × 0.0200 = 0.00300 mol,M(HCl) = n / V = 0.00300 / 0.0250 = 0.120 M,,,,,,,
ch10-titb-600-004,ch10-titb-600,4,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,Titration Basics,titb,600,2000,3,numeric,calculation|titration,16.0 mL of 0.250 M NaOH is needed to neutralize 20.0 mL of HCl. What is the molarity of the HCl?,,,,,,0.2,0.2,3,0.002,M,M(NaOH)|V(NaOH)|V(HCl)|Reaction,0.250 M|16.0 mL|20.0 mL|HCl + NaOH → NaCl + H₂O (1:1),At equivalence: n(acid) = n(base). M₁V₁ = M₂V₂ for 1:1 reactions.,n(NaOH) = 0.250 × 0.0160 = 0.00400 mol,M(HCl) = n / V = 0.00400 / 0.0200 = 0.200 M,,,,,,,
ch10-titb-600-005,ch10-titb-600,5,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,Titration Basics,titb,600,2000,3,numeric,calculation|titration,30.0 mL of 0.100 M NaOH is needed to neutralize 15.0 mL of HCl. What is the molarity of the HCl?,,,,,,0.2,0.2,3,0.002,M,M(NaOH)|V(NaOH)|V(HCl)|Reaction,0.100 M|30.0 mL|15.0 mL|HCl + NaOH → NaCl + H₂O (1:1),At equivalence: n(acid) = n(base). M₁V₁ = M₂V₂ for 1:1 reactions.,n(NaOH) = 0.100 × 0.0300 = 0.00300 mol,M(HCl) = n / V = 0.00300 / 0.0150 = 0.200 M,,,,,,,
ch10-titb-800-001,ch10-titb-800,1,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,Titration Basics,titb,800,4000,3,numeric,calculation|diprotic|titration,How many mL of 0.100 M NaOH are needed to fully neutralize 25.0 mL of 0.100 M H₂SO₄? (H₂SO₄ + 2NaOH → Na₂SO₄ + 2H₂O),,,,,,50,50,3,0.5,mL,M(H₂SO₄)|V(H₂SO₄)|M(NaOH)|Mole ratio,0.100 M|25.0 mL|0.100 M|1 mol H₂SO₄ : 2 mol NaOH,n(H₂SO₄) = M × V. n(NaOH) = 2 × n(H₂SO₄). Then V(NaOH) = n/M.,n(H₂SO₄) = 0.100 × 0.0250 = 0.0025 mol,n(NaOH) = 2 × 0.0025 = 0.0050 mol,V(NaOH) = 0.0050 / 0.100 = 50.0 mL,,,,,,
ch10-titb-800-002,ch10-titb-800,2,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,Titration Basics,titb,800,4000,3,numeric,calculation|diprotic|titration,How many mL of 0.200 M NaOH are needed to fully neutralize 20.0 mL of 0.200 M H₂SO₄? (H₂SO₄ + 2NaOH → Na₂SO₄ + 2H₂O),,,,,,40,40,3,0.5,mL,M(H₂SO₄)|V(H₂SO₄)|M(NaOH)|Mole ratio,0.200 M|20.0 mL|0.200 M|1 mol H₂SO₄ : 2 mol NaOH,n(H₂SO₄) = M × V. n(NaOH) = 2 × n(H₂SO₄). Then V(NaOH) = n/M.,n(H₂SO₄) = 0.200 × 0.0200 = 0.0040 mol,n(NaOH) = 2 × 0.0040 = 0.0080 mol,V(NaOH) = 0.0080 / 0.200 = 40.0 mL,,,,,,
ch10-titb-800-003,ch10-titb-800,3,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,Titration Basics,titb,800,4000,3,numeric,calculation|diprotic|titration,How many mL of 0.150 M NaOH are needed to fully neutralize 30.0 mL of 0.150 M H₂SO₄? (H₂SO₄ + 2NaOH → Na₂SO₄ + 2H₂O),,,,,,60,60,3,0.5,mL,M(H₂SO₄)|V(H₂SO₄)|M(NaOH)|Mole ratio,0.150 M|30.0 mL|0.150 M|1 mol H₂SO₄ : 2 mol NaOH,n(H₂SO₄) = M × V. n(NaOH) = 2 × n(H₂SO₄). Then V(NaOH) = n/M.,n(H₂SO₄) = 0.150 × 0.0300 = 0.0045 mol,n(NaOH) = 2 × 0.0045 = 0.0090 mol,V(NaOH) = 0.0090 / 0.150 = 60.0 mL,,,,,,
ch10-titb-800-004,ch10-titb-800,4,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,Titration Basics,titb,800,4000,3,numeric,calculation|diprotic|titration,How many mL of 0.200 M NaOH are needed to fully neutralize 20.0 mL of 0.100 M H₂SO₄? (H₂SO₄ + 2NaOH → Na₂SO₄ + 2H₂O),,,,,,20,20,3,0.5,mL,M(H₂SO₄)|V(H₂SO₄)|M(NaOH)|Mole ratio,0.100 M|20.0 mL|0.200 M|1 mol H₂SO₄ : 2 mol NaOH,n(H₂SO₄) = M × V. n(NaOH) = 2 × n(H₂SO₄). Then V(NaOH) = n/M.,n(H₂SO₄) = 0.100 × 0.0200 = 0.0020 mol,n(NaOH) = 2 × 0.0020 = 0.0040 mol,V(NaOH) = 0.0040 / 0.200 = 20.0 mL,,,,,,
ch10-titb-800-005,ch10-titb-800,5,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,Titration Basics,titb,800,4000,3,numeric,calculation|diprotic|titration,How many mL of 0.100 M NaOH are needed to fully neutralize 10.0 mL of 0.250 M H₂SO₄? (H₂SO₄ + 2NaOH → Na₂SO₄ + 2H₂O),,,,,,50,50,3,0.5,mL,M(H₂SO₄)|V(H₂SO₄)|M(NaOH)|Mole ratio,0.250 M|10.0 mL|0.100 M|1 mol H₂SO₄ : 2 mol NaOH,n(H₂SO₄) = M × V. n(NaOH) = 2 × n(H₂SO₄). Then V(NaOH) = n/M.,n(H₂SO₄) = 0.250 × 0.0100 = 0.0025 mol,n(NaOH) = 2 × 0.0025 = 0.0050 mol,V(NaOH) = 0.0050 / 0.100 = 50.0 mL,,,,,,
ch10-titb-1000-001,ch10-titb-1000,1,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,Titration Basics,titb,1000,8000,4,numeric,calculation|primary-standard|titration,"A 0.900 g sample of pure oxalic acid (H₂C₂O₄, MM = 90.03 g/mol) is dissolved and titrated with NaOH. 20.0 mL of NaOH is required. Find M(NaOH). (H₂C₂O₄ + 2NaOH → Na₂C₂O₄ + 2H₂O)",,,,,,0.1,0.1,3,0.002,M,mass H₂C₂O₄|MM|V(NaOH)|Ratio,0.900 g|90.03 g/mol|20.0 mL|1:2 (acid:base),n(acid) = mass/MM. n(NaOH) = 2 × n(acid). M(NaOH) = n/V(L).,n(H₂C₂O₄) = 0.900/90.03 = 0.01000 mol,n(NaOH) = 2 × 0.01000 = 0.02000 mol,M(NaOH) = 0.02000 / 0.0200 = 0.100 M,,,,,,
ch10-titb-1000-002,ch10-titb-1000,2,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,Titration Basics,titb,1000,8000,4,numeric,calculation|primary-standard|titration,"A 1.80 g sample of pure oxalic acid (H₂C₂O₄, MM = 90.03 g/mol) is dissolved and titrated with NaOH. 40.0 mL of NaOH is required. Find M(NaOH). (H₂C₂O₄ + 2NaOH → Na₂C₂O₄ + 2H₂O)",,,,,,0.1,0.1,3,0.002,M,mass H₂C₂O₄|MM|V(NaOH)|Ratio,1.80 g|90.03 g/mol|40.0 mL|1:2 (acid:base),n(acid) = mass/MM. n(NaOH) = 2 × n(acid). M(NaOH) = n/V(L).,n(H₂C₂O₄) = 1.80/90.03 = 0.01999 mol,n(NaOH) = 2 × 0.01999 = 0.03998 mol,M(NaOH) = 0.03998 / 0.0400 = 0.100 M,,,,,,
ch10-titb-1000-003,ch10-titb-1000,3,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,Titration Basics,titb,1000,8000,4,numeric,calculation|primary-standard|titration,"A 0.450 g sample of pure oxalic acid (H₂C₂O₄, MM = 90.03 g/mol) is dissolved and titrated with NaOH. 10.0 mL of NaOH is required. Find M(NaOH). (H₂C₂O₄ + 2NaOH → Na₂C₂O₄ + 2H₂O)",,,,,,0.1,0.1,3,0.002,M,mass H₂C₂O₄|MM|V(NaOH)|Ratio,0.450 g|90.03 g/mol|10.0 mL|1:2 (acid:base),n(acid) = mass/MM. n(NaOH) = 2 × n(acid). M(NaOH) = n/V(L).,n(H₂C₂O₄) = 0.450/90.03 = 0.00500 mol,n(NaOH) = 2 × 0.00500 = 0.01000 mol,M(NaOH) = 0.01000 / 0.0100 = 0.100 M,,,,,,
ch10-titb-1000-004,ch10-titb-1000,4,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,Titration Basics,titb,1000,8000,4,numeric,calculation|primary-standard|titration,"A 1.35 g sample of pure oxalic acid (H₂C₂O₄, MM = 90.03 g/mol) is dissolved and titrated with NaOH. 30.0 mL of NaOH is required. Find M(NaOH). (H₂C₂O₄ + 2NaOH → Na₂C₂O₄ + 2H₂O)",,,,,,0.1,0.1,3,0.002,M,mass H₂C₂O₄|MM|V(NaOH)|Ratio,1.35 g|90.03 g/mol|30.0 mL|1:2 (acid:base),n(acid) = mass/MM. n(NaOH) = 2 × n(acid). M(NaOH) = n/V(L).,n(H₂C₂O₄) = 1.35/90.03 = 0.01500 mol,n(NaOH) = 2 × 0.01500 = 0.03000 mol,M(NaOH) = 0.03000 / 0.0300 = 0.100 M,,,,,,
ch10-titb-1000-005,ch10-titb-1000,5,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,Titration Basics,titb,1000,8000,4,numeric,calculation|primary-standard|titration,"A 0.900 g sample of pure oxalic acid (H₂C₂O₄, MM = 90.03 g/mol) is dissolved and titrated with NaOH. 25.0 mL of NaOH is required. Find M(NaOH). (H₂C₂O₄ + 2NaOH → Na₂C₂O₄ + 2H₂O)",,,,,,0.08,0.08,3,0.002,M,mass H₂C₂O₄|MM|V(NaOH)|Ratio,0.900 g|90.03 g/mol|25.0 mL|1:2 (acid:base),n(acid) = mass/MM. n(NaOH) = 2 × n(acid). M(NaOH) = n/V(L).,n(H₂C₂O₄) = 0.900/90.03 = 0.01000 mol,n(NaOH) = 2 × 0.01000 = 0.02000 mol,M(NaOH) = 0.02000 / 0.0250 = 0.0800 M,,,,,,
ch10-ph-200-001,ch10-ph-200,1,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,pH & Indicators,ph,200,500,1,mc,conceptual|titration|pH,pH is defined as:,The concentration of OH⁻ ions,The negative logarithm of the H⁺ concentration,-log[OH⁻],The ratio of acid to base,The negative logarithm of the H⁺ concentration,,,,,,,,pH = -log[H⁺] or equivalently -log[H₃O⁺].,pH = -log[H⁺],pH < 7 → acidic;  pH = 7 → neutral;  pH > 7 → basic.,pOH = -log[OH⁻];  pH + pOH = 14 at 25°C.,,,,,,
ch10-ph-400-001,ch10-ph-400,1,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,pH & Indicators,ph,400,1000,2,numeric,calculation|pH|titration,What is the pH of a 0.100 M HCl solution? (HCl is a strong acid — fully dissociates),,,,,,1,1,3,0.02,(dimensionless),[HCl]|HCl dissociation,0.100 M|HCl → H⁺ + Cl⁻ (complete),Strong acid fully dissociates: [H⁺] = [HCl]. Then pH = -log[H⁺].,[H⁺] = 0.100 M,pH = -log(0.100) = 1.00,,,,,,,
ch10-ph-400-002,ch10-ph-400,2,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,pH & Indicators,ph,400,1000,2,numeric,calculation|pH|titration,What is the pH of a 0.0100 M HCl solution? (HCl is a strong acid — fully dissociates),,,,,,2,2,3,0.02,(dimensionless),[HCl]|HCl dissociation,0.0100 M|HCl → H⁺ + Cl⁻ (complete),Strong acid fully dissociates: [H⁺] = [HCl]. Then pH = -log[H⁺].,[H⁺] = 0.0100 M,pH = -log(0.0100) = 2.00,,,,,,,
ch10-ph-400-003,ch10-ph-400,3,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,pH & Indicators,ph,400,1000,2,numeric,calculation|pH|titration,What is the pH of a 0.0500 M HCl solution? (HCl is a strong acid — fully dissociates),,,,,,1.301,1.3,3,0.02,(dimensionless),[HCl]|HCl dissociation,0.0500 M|HCl → H⁺ + Cl⁻ (complete),Strong acid fully dissociates: [H⁺] = [HCl]. Then pH = -log[H⁺].,[H⁺] = 0.0500 M,pH = -log(0.0500) = 1.30,,,,,,,
ch10-ph-400-004,ch10-ph-400,4,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,pH & Indicators,ph,400,1000,2,numeric,calculation|pH|titration,What is the pH of a 0.00100 M HCl solution? (HCl is a strong acid — fully dissociates),,,,,,3,3,3,0.02,(dimensionless),[HCl]|HCl dissociation,0.00100 M|HCl → H⁺ + Cl⁻ (complete),Strong acid fully dissociates: [H⁺] = [HCl]. Then pH = -log[H⁺].,[H⁺] = 0.00100 M,pH = -log(0.00100) = 3.00,,,,,,,
ch10-ph-400-005,ch10-ph-400,5,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,pH & Indicators,ph,400,1000,2,numeric,calculation|pH|titration,What is the pH of a 0.200 M HCl solution? (HCl is a strong acid — fully dissociates),,,,,,0.699,0.699,3,0.02,(dimensionless),[HCl]|HCl dissociation,0.200 M|HCl → H⁺ + Cl⁻ (complete),Strong acid fully dissociates: [H⁺] = [HCl]. Then pH = -log[H⁺].,[H⁺] = 0.200 M,pH = -log(0.200) = 0.699,,,,,,,
ch10-ph-600-001,ch10-ph-600,1,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,pH & Indicators,ph,600,2000,3,numeric,calculation|pH|antilog|titration,What is [H⁺] (in mol/L) if pH = 1.00?,,,,,,0.1,0.1,3,0.005,M,pH,1,[H⁺] = 10⁻ᵖᴴ. Raise 10 to the negative pH.,[H⁺] = 10⁻1.00 = 0.100 M,,,,,,,,
ch10-ph-600-002,ch10-ph-600,2,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,pH & Indicators,ph,600,2000,3,numeric,calculation|pH|antilog|titration,What is [H⁺] (in mol/L) if pH = 2.00?,,,,,,0.01,0.01,3,0.0005,M,pH,2,[H⁺] = 10⁻ᵖᴴ. Raise 10 to the negative pH.,[H⁺] = 10⁻2.00 = 0.0100 M,,,,,,,,
ch10-ph-600-003,ch10-ph-600,3,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,pH & Indicators,ph,600,2000,3,numeric,calculation|pH|antilog|titration,What is [H⁺] (in mol/L) if pH = 3.00?,,,,,,0.001,0.001,3,5.00E-05,M,pH,3,[H⁺] = 10⁻ᵖᴴ. Raise 10 to the negative pH.,[H⁺] = 10⁻3.00 = 0.00100 M,,,,,,,,
ch10-ph-600-004,ch10-ph-600,4,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,pH & Indicators,ph,600,2000,3,numeric,calculation|pH|antilog|titration,What is [H⁺] (in mol/L) if pH = 1.30?,,,,,,0.05012,0.0501,3,0.002,M,pH,1.3,[H⁺] = 10⁻ᵖᴴ. Raise 10 to the negative pH.,[H⁺] = 10⁻1.30 = 0.0501 M,,,,,,,,
ch10-ph-600-005,ch10-ph-600,5,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,pH & Indicators,ph,600,2000,3,numeric,calculation|pH|antilog|titration,What is [H⁺] (in mol/L) if pH = 2.70?,,,,,,0.001995,0.002,3,0.0001,M,pH,2.7,[H⁺] = 10⁻ᵖᴴ. Raise 10 to the negative pH.,[H⁺] = 10⁻2.70 = 0.00200 M,,,,,,,,
ch10-ph-800-001,ch10-ph-800,1,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,pH & Indicators,ph,800,4000,3,mc,conceptual|indicator|titration,Which indicator would be BEST for a strong acid–strong base titration with equivalence point at pH 7?,Methyl orange (range 3.1–4.4),Phenolphthalein (range 8.2–10.0),Bromothymol blue (range 6.0–7.6),Litmus (range 6.0–8.0),Bromothymol blue (range 6.0–7.6),,,,,,,,Choose an indicator whose color-change range brackets the equivalence point pH.,Strong acid + strong base → equivalence point at pH 7.,Bromothymol blue changes in the 6.0–7.6 range — best fit for pH 7.,Phenolphthalein changes at 8.2–10 (too high); methyl orange at 3.1–4.4 (too low).,,,,,,
ch10-ph-1000-001,ch10-ph-1000,1,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,pH & Indicators,ph,1000,8000,4,numeric,calculation|weak-acid|Ka|titration,Calculate the pH of a 0.100 M solution of a weak acid with Ka = 1.80×10⁻⁵. Assume x² ≈ Ka × C.,,,,,,2.872,2.87,3,0.05,(dimensionless),[HA]|Ka,0.100 M|1.80×10⁻⁵,[H⁺] = √(Ka × C) for weak acids. Then pH = -log[H⁺].,[H⁺] = √(1.80×10⁻⁵ × 0.100) = 1.3416e-03 M,pH = -log(1.3416e-03) = 2.87,,,,,,,
ch10-ph-1000-002,ch10-ph-1000,2,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,pH & Indicators,ph,1000,8000,4,numeric,calculation|weak-acid|Ka|titration,Calculate the pH of a 0.100 M solution of a weak acid with Ka = 1.00×10⁻⁴. Assume x² ≈ Ka × C.,,,,,,2.5,2.5,3,0.05,(dimensionless),[HA]|Ka,0.100 M|1.00×10⁻⁴,[H⁺] = √(Ka × C) for weak acids. Then pH = -log[H⁺].,[H⁺] = √(1.00×10⁻⁴ × 0.100) = 3.1623e-03 M,pH = -log(3.1623e-03) = 2.50,,,,,,,
ch10-ph-1000-003,ch10-ph-1000,3,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,pH & Indicators,ph,1000,8000,4,numeric,calculation|weak-acid|Ka|titration,Calculate the pH of a 0.500 M solution of a weak acid with Ka = 1.80×10⁻⁵. Assume x² ≈ Ka × C.,,,,,,2.524,2.52,3,0.05,(dimensionless),[HA]|Ka,0.500 M|1.80×10⁻⁵,[H⁺] = √(Ka × C) for weak acids. Then pH = -log[H⁺].,[H⁺] = √(1.80×10⁻⁵ × 0.500) = 3.0000e-03 M,pH = -log(3.0000e-03) = 2.52,,,,,,,
ch10-ph-1000-004,ch10-ph-1000,4,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,pH & Indicators,ph,1000,8000,4,numeric,calculation|weak-acid|Ka|titration,Calculate the pH of a 0.200 M solution of a weak acid with Ka = 4.00×10⁻⁵. Assume x² ≈ Ka × C.,,,,,,2.549,2.55,3,0.05,(dimensionless),[HA]|Ka,0.200 M|4.00×10⁻⁵,[H⁺] = √(Ka × C) for weak acids. Then pH = -log[H⁺].,[H⁺] = √(4.00×10⁻⁵ × 0.200) = 2.8284e-03 M,pH = -log(2.8284e-03) = 2.55,,,,,,,
ch10-ph-1000-005,ch10-ph-1000,5,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,pH & Indicators,ph,1000,8000,4,numeric,calculation|weak-acid|Ka|titration,Calculate the pH of a 0.100 M solution of a weak acid with Ka = 6.30×10⁻⁵. Assume x² ≈ Ka × C.,,,,,,2.601,2.6,3,0.05,(dimensionless),[HA]|Ka,0.100 M|6.30×10⁻⁵,[H⁺] = √(Ka × C) for weak acids. Then pH = -log[H⁺].,[H⁺] = √(6.30×10⁻⁵ × 0.100) = 2.5100e-03 M,pH = -log(2.5100e-03) = 2.60,,,,,,,
ch10-buf-200-001,ch10-buf-200,1,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,Buffers & Ka/Kb,buf,200,500,1,mc,conceptual|buffer|titration,A buffer solution resists changes in pH because it contains:,A strong acid and its salt,A weak acid and its conjugate base (or weak base and conjugate acid),Pure distilled water,Equal volumes of any acid and base,A weak acid and its conjugate base (or weak base and conjugate acid),,,,,,,,Classic buffer: CH₃COOH/CH₃COO⁻ — the pair neutralizes both added acid and added base.,"Buffer = weak acid + conjugate base pair (e.g., CH₃COOH/CH₃COONa).",Added H⁺: conjugate base reacts → pH barely changes.,Added OH⁻: weak acid reacts → pH barely changes.,,,,,,
ch10-buf-400-001,ch10-buf-400,1,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,Buffers & Ka/Kb,buf,400,1000,2,mc,conceptual|Henderson-Hasselbalch|titration,The Henderson-Hasselbalch equation is:,pH = pKa + log([A⁻]/[HA]),pH = pKb − log([HA]/[A⁻]),pH = Ka × [HA],pH = −log(Ka) / [HA],pH = pKa + log([A⁻]/[HA]),,,,,,,,"Memorize: pH = pKa + log([conjugate base]/[weak acid]). At half-equivalence, [A⁻]=[HA] so pH = pKa.",Henderson-Hasselbalch: pH = pKa + log([A⁻]/[HA]),When [A⁻] = [HA] → log(1) = 0 → pH = pKa (half-equivalence point).,This is used to identify Ka from a titration curve experimentally.,,,,,,
ch10-buf-600-001,ch10-buf-600,1,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,Buffers & Ka/Kb,buf,600,2000,3,numeric,calculation|buffer|Henderson-Hasselbalch|titration,A buffer has pKa = 4.74 and [A⁻]/[HA] ratio = 1.00. What is the pH?,,,,,,4.74,4.74,3,0.03,(dimensionless),pKa|[A⁻]/[HA],4.74|1.00,Henderson-Hasselbalch: pH = pKa + log([A⁻]/[HA]),pH = 4.74 + log(1.00),pH = 4.74 + (0.0) = 4.74,,,,,,,
ch10-buf-600-002,ch10-buf-600,2,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,Buffers & Ka/Kb,buf,600,2000,3,numeric,calculation|buffer|Henderson-Hasselbalch|titration,A buffer has pKa = 4.74 and [A⁻]/[HA] ratio = 10.0. What is the pH?,,,,,,5.74,5.74,3,0.03,(dimensionless),pKa|[A⁻]/[HA],4.74|10.0,Henderson-Hasselbalch: pH = pKa + log([A⁻]/[HA]),pH = 4.74 + log(10.0),pH = 4.74 + (1.0) = 5.74,,,,,,,
ch10-buf-600-003,ch10-buf-600,3,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,Buffers & Ka/Kb,buf,600,2000,3,numeric,calculation|buffer|Henderson-Hasselbalch|titration,A buffer has pKa = 4.74 and [A⁻]/[HA] ratio = 0.100. What is the pH?,,,,,,3.74,3.74,3,0.03,(dimensionless),pKa|[A⁻]/[HA],4.74|0.100,Henderson-Hasselbalch: pH = pKa + log([A⁻]/[HA]),pH = 4.74 + log(0.100),pH = 4.74 + (-1.0) = 3.74,,,,,,,
ch10-buf-600-004,ch10-buf-600,4,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,Buffers & Ka/Kb,buf,600,2000,3,numeric,calculation|buffer|Henderson-Hasselbalch|titration,A buffer has pKa = 6.35 and [A⁻]/[HA] ratio = 2.00. What is the pH?,,,,,,6.651,6.65,3,0.03,(dimensionless),pKa|[A⁻]/[HA],6.35|2.00,Henderson-Hasselbalch: pH = pKa + log([A⁻]/[HA]),pH = 6.35 + log(2.00),pH = 6.35 + (0.3) = 6.65,,,,,,,
ch10-buf-600-005,ch10-buf-600,5,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,Buffers & Ka/Kb,buf,600,2000,3,numeric,calculation|buffer|Henderson-Hasselbalch|titration,A buffer has pKa = 9.25 and [A⁻]/[HA] ratio = 0.500. What is the pH?,,,,,,8.949,8.95,3,0.03,(dimensionless),pKa|[A⁻]/[HA],9.25|0.500,Henderson-Hasselbalch: pH = pKa + log([A⁻]/[HA]),pH = 9.25 + log(0.500),pH = 9.25 + (-0.3) = 8.95,,,,,,,
